x,y,Fire_NUM,Year,RSPNCE_TYP,Ignition_Date,Fire_Out_Date,Status,Fire_Cause,Fire_Center,Zone,Fire_ID,Location,Latitude,Longitude,Size,Link
1235263.415,1276277.353,G80613,2023,Full,06/03/2023,06/05/2023,Out,Lightning,4,8,613,Kobes Creek,56.4218,-122.1777,0.9,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80613
1115856.034,1216426.479,G60654,2023,Full,06/06/2023,07/16/2023,Out,Lightning,4,6,654,Strandberg Creek,55.9288,-124.1418,20.5,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G60654
1338042.043,972026.9161,G31371,2023,Full,07/08/2023,07/10/2023,Out,Lightning,4,3,1371,Catfish FSR,53.6431,-120.8706,0.06,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G31371
1449225.25,913600.6935,G30379,2023,Full,05/18/2023,05/25/2023,Out,Lightning,4,3,379,Robson River,53.0379,-119.2765,0.2,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G30379
1786191.56,523719.0665,N10879,2023,Full,06/24/2023,07/05/2023,Out,Lightning,6,1,879,Fitzpatrick Rd,49.1882,-115.1839,4.12,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N10879
1465673.819,859773.6147,G31827,2023,Full,07/17/2023,07/18/2023,Out,Lightning,4,3,1827,Allen Creek,52.5434,-119.11,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G31827
1280031.244,1569046.858,G91026,2023,Full,06/30/2023,07/01/2023,Out,Lightning,4,9,1026,Kotcho,59.0187,-121.1252,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G91026
1733926.295,554462.1705,N10769,2023,Full,06/11/2023,06/16/2023,Out,Lightning,6,1,769,New Lake,49.5313,-115.8325,0.3,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N10769
1110789.962,1570308.71,G90967,2023,Full,06/28/2023,06/30/2023,Out,Lightning,4,9,967,5KM N Odelyn Creek,59.1031,-124.0682,0.4,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G90967
1072209.919,844715.4567,C50899,2023,Full,06/24/2023,06/27/2023,Out,Lightning,7,5,899,1.8km E of Lehman Creek,52.6068,-124.9317,2.9,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C50899
1629657.215,532084.5192,N70971,2023,Full,06/28/2023,06/28/2023,Out,Lightning,6,7,971,Giveout Creek,49.4564,-117.2991,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N70971
970469.9311,1161991.426,R20876,2023,Full,06/24/2023,06/24/2023,Out,Lightning,3,2,876,6.7km NE of Acorn Lake,55.4539,-126.468,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R20876
1174913.856,944062.9479,G11334,2023,Full,07/08/2023,07/09/2023,Out,Lightning,4,1,1334,Twin Lakes,53.473,-123.3583,0.2,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G11334
1460055.195,889897.8536,G32017,2023,Full,07/16/2023,07/23/2023,Out,Lightning,4,3,2017,McKirdy Mountain,52.8171,-119.1496,0.05,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G32017
1326403.451,1411227.714,G80630,2023,Full,06/04/2023,06/05/2023,Out,Lightning,4,8,630,Kahntah River,57.5755,-120.5328,0.2,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80630
1339874.675,558443.4274,K61768,2023,Modified,07/07/2023,,Out of Control,Lightning,5,6,1768,Upper Spius,49.9396,-121.2622,57,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K61768
1246911.11,1037253.453,G11062,2023,Full,06/30/2023,07/03/2023,Out,Lightning,4,1,1062,Olsen Creek,54.2778,-122.1972,0.2,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G11062
1170089.282,1637400.455,G90798,2023,Full,06/15/2023,06/16/2023,Out,Lightning,4,9,798,Deasum Creek,59.6873,-122.9855,0.5,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G90798
1270732.756,1581219.565,G90647,2023,Full,06/06/2023,06/07/2023,Out,Lightning,4,9,647,Kotcho Lake,59.1335,-121.2725,1,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G90647
1434664.413,496937.1792,K50445,2023,Full,05/20/2023,05/20/2023,Out,Lightning,5,5,445,7km Mascot FSR,49.3234,-120.0188,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K50445
962524.8954,672455.0952,V91295,2023,Full,07/08/2023,07/09/2023,Out,Lightning,2,9,1295,Wakeman River,51.0649,-126.5352,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V91295
1402602.546,570180.6271,K61020,2023,Full,06/30/2023,07/01/2023,Out,Lightning,5,6,1020,Stoney Lake,50.0036,-120.3782,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K61020
1097745.86,1129406.959,G50615,2023,Full,06/04/2023,06/09/2023,Out,Lightning,4,5,615,Witch Lake,55.1533,-124.4625,2.9,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G50615
1272269.753,971942.8562,G11214,2023,Full,07/06/2023,07/09/2023,Out,Lightning,4,1,1214,7km NE of Pitoney Lake,53.6808,-121.8662,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G11214
1632627.193,486819.3673,N50969,2023,Full,06/27/2023,07/01/2023,Out,Lightning,6,5,969,Wallack Creek,49.0488,-117.3347,0.1,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N50969
1738279.733,539325.1577,N10894,2023,Full,06/22/2023,06/25/2023,Out,Lightning,6,1,894,Prudhomme Creek,49.3909,-115.803,0.035,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N10894
1304089.948,1369201.394,G80830,2023,Full,06/20/2023,06/21/2023,Out,Lightning,4,8,830,Zaremba Creek 2,57.2146,-120.9553,0.1,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80830
1456475.754,546787.5606,K50464,2023,Full,05/20/2023,05/25/2023,Out,Lightning,5,5,464,Good Creek,49.7531,-119.6589,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K50464
1464999.46,501130.8521,K50964,2023,Full,06/27/2023,06/30/2023,Out,Lightning,5,5,964,Mount McLellan,49.3372,-119.5984,0.3,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K50964
1313816.842,1166409.894,G71019,2023,Full,06/30/2023,07/04/2023,Out,Lightning,4,7,1019,Murray River,55.3956,-121.0303,1.28,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G71019
1138423.787,1613928.937,G90532,2023,Full,05/30/2023,05/31/2023,Out,Lightning,4,9,532,Patry Lake,59.4873,-123.5605,0.13,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G90532
1777416.377,531019.9468,N10537,2023,Full,05/28/2023,05/31/2023,Out,Lightning,6,1,537,Koocanusa Lake,49.2651,-115.2877,0.04,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N10537
1579787.163,785189.5335,N41891,2023,Full,07/18/2023,07/20/2023,Out,Lightning,6,4,1891,Bush Arm,51.7677,-117.567,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N41891
1280199.763,1209222.413,G70900,2023,Full,06/24/2023,06/26/2023,Out,Lightning,4,7,900,Jackfish Lake,55.7984,-121.5183,0.2,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G70900
1380802.529,539391.259,K60616,2023,Full,06/01/2023,06/07/2023,Out,Lightning,5,6,616,Lodwick Lake,49.7427,-120.7135,0.3,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K60616
1387997.55,549140.6,K61957,2023,Full,07/20/2023,07/23/2023,Out,Lightning,5,6,1957,Dillard Creek,49.8252,-120.6037,1,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K61957
1321006.205,1110332.523,G70472,2023,Full,05/21/2023,,Under Control,Lightning,4,7,472,Babcock Creek,54.89,-120.9797,4,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G70472
1629164.866,667228.0103,N70648,2023,Full,05/29/2023,07/14/2023,Out,Lightning,6,7,648,Coot Lake,50.6625,-117.0715,0.13,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N70648
867668.5551,1138774.667,R41842,2023,Full,07/16/2023,07/18/2023,Out,Lightning,3,4,1842,10km SW of Gitanyow,55.2293,-128.0856,0.1,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R41842
1462775.131,567771.9732,K50375,2023,Full,05/18/2023,05/19/2023,Out,Lightning,5,5,375,2.5 Km off Bear Main FSR,49.936,-119.5454,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K50375
1517939.698,785553.0292,N41481,2023,Full,07/09/2023,07/13/2023,Out,Lightning,6,4,1481,Big Mouth FSR,51.8334,-118.4589,0.1,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N41481
1734505.524,537145.4368,N10334,2023,Full,05/15/2023,05/16/2023,Out,Lightning,6,1,334,Monroe Creek,49.3763,-115.8587,0.01,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N10334
1466280.58,876007.372,G30554,2023,Full,05/31/2023,06/01/2023,Out,Lightning,4,3,554,Glacier Creek,52.6877,-119.0777,0.1,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G30554
1337315.313,612577.0359,K61693,2023,Full,07/13/2023,07/15/2023,Out,Lightning,5,6,1693,Pimainus Creek,50.4266,-121.2472,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K61693
1360783.385,522700.6055,K60914,2023,Full,06/25/2023,06/27/2023,Out,Lightning,5,6,914,Britton Creek,49.606,-121.0068,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K60914
1308875.467,1536937.15,G90805,2023,Full,06/14/2023,06/21/2023,Out,Lightning,4,9,805,Sahcho Creek,58.7124,-120.667,33,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G90805
1313138.324,1365005.185,G80619,2023,Full,06/03/2023,06/05/2023,Out,Lightning,4,8,619,Arrow Creek,57.1712,-120.8108,0.5,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80619
1240145.178,988459.6859,G11180,2023,Full,07/06/2023,07/07/2023,Out,Lightning,4,1,1180,La Pierre Creek,53.8445,-122.34,0.1,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G11180
1339180.72,841454.2634,C31660,2023,Full,07/11/2023,07/13/2023,Out,Lightning,7,3,1660,1.2km N of Hen Ingram Lake,52.4749,-120.9933,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C31660
1394490.733,509526.27,K60347,2023,Full,05/16/2023,05/17/2023,Out,Lightning,5,6,347,Bonlin Road,49.4655,-120.556,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K60347
1333461.178,477399.7894,V11254,2023,Full,07/07/2023,07/16/2023,Out,Lightning,2,1,1254,Cantelon Creek,49.2159,-121.4243,0.9,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V11254
1255075.363,1170061.415,G70659,2023,Full,06/07/2023,06/08/2023,Out,Lightning,4,7,659,High Hat River,55.4618,-121.955,0.1,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G70659
1185619.785,1343749.136,G80642,2023,Full,06/04/2023,06/06/2023,Out,Lightning,4,8,642,Two Bit Creek,57.0475,-122.9357,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80642
1344025.48,606717.2279,K61692,2023,Full,07/12/2023,07/17/2023,Out,Lightning,5,6,1692,Papsilque Creek,50.37,-121.1586,1.4,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K61692
1377008.616,556117.3542,K61127,2023,Full,06/28/2023,07/05/2023,Out,Lightning,5,6,1127,Shea Lake,49.8952,-120.7488,0.07,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K61127
1346223.79,826436.5305,C30449,2023,Full,05/20/2023,05/22/2023,Out,Lightning,7,3,449,1km NE of Doreen Creek,52.3361,-120.9056,0.5,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C30449
1529884.661,622935.2516,K40878,2023,Full,06/24/2023,06/27/2023,Out,Lightning,5,4,878,2km Sugar Lake FSR,50.3702,-118.535,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K40878
1368860.452,798912.343,C41171,2023,Full,07/06/2023,07/08/2023,Out,Lightning,7,4,1171,1.3km E of McNeil Lake,52.0748,-120.6046,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C41171
1390464.407,565966.2542,K61969,2023,Full,07/20/2023,,Being Held,Lightning,5,6,1969,Quilchena Creek,49.9744,-120.5516,8.4,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K61969
1645983.052,542697.1951,N71820,2023,Full,07/17/2023,07/17/2023,Out,Lightning,6,7,1820,Harrop Creek,49.5329,-117.0575,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N71820
1237476.36,1103217.724,G10470,2023,Full,05/21/2023,05/24/2023,Out,Lightning,4,1,470,Anzac River,54.8725,-122.289,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G10470
1511235.807,683442.1202,K40402,2023,Full,05/18/2023,05/20/2023,Out,Lightning,5,4,402,Griffin FSR,50.9282,-118.7083,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K40402
1292918.273,1451968.821,G80839,2023,Full,06/16/2023,,Under Control,Lightning,4,8,839,Kahntah River,57.9621,-121.0441,116.03,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80839
1400506.196,478008.2248,K61125,2023,Full,07/02/2023,07/06/2023,Out,Lightning,5,6,1125,Placer Creek,49.1785,-120.507,0.27,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K61125
1396937.835,490355.9945,K61631,2023,Full,07/12/2023,07/13/2023,Out,Lightning,5,6,1631,Combination Creek,49.2918,-120.5428,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K61631
1290022.919,1337648.786,G80873,2023,Full,06/23/2023,06/25/2023,Out,Lightning,4,8,873,Umbach creek,56.9411,-121.2232,0.4,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80873
1223966.771,1550954.905,G91691,2023,Full,07/10/2023,07/15/2023,Out,Lightning,4,9,1691,Utahn Creek,58.8876,-122.1163,0.02,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G91691
1638683.426,519838.4979,N50762,2023,Modified,06/06/2023,06/19/2023,Out,Lightning,6,5,762,Elise Creek,49.337,-117.1966,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N50762
1318571.749,1278771.919,G80227,2023,Full,05/05/2023,05/06/2023,Out,Person,4,8,227,14970 Rose Prairie Road,56.3967,-120.8254,7,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80227
1274927.792,1196899.374,G71046,2023,Full,07/01/2023,07/01/2023,Out,Lightning,4,7,1046,"Old Alaskan HWY, 22 Road",55.6912,-121.6146,0.15,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G71046
1171921.141,433812.9203,V60773,2023,Full,06/13/2023,06/13/2023,Out,Unknown,2,6,773,Willy Island,48.895,-123.6583,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V60773
1329042.143,763005.1974,C41012,2023,Full,06/21/2023,07/01/2023,Out,Person,7,4,1012,3km E of Tubbs Lake,51.7792,-121.2205,0.03,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C41012
1467613.489,565074.4851,K51040,2023,Full,07/01/2023,07/06/2023,Out,Person,5,5,1040,Knox Mountain,49.9078,-119.4818,6.3,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K51040
1479258.443,599198.5221,K40277,2023,Full,05/11/2023,05/12/2023,Out,Person,5,4,277,Rattlesnake Hill,50.2035,-119.2753,0.49,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K40277
1332787.906,627718.1066,K20006,2023,Full,04/04/2023,04/13/2023,Out,Person,5,2,6,Drinkwater,50.5651,-121.2967,16.03,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K20006
1222696.518,655359.8707,K70037,2023,Full,04/14/2023,04/25/2023,Out,Person,5,7,37,Carpenter Flats,50.8679,-122.8326,13,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K70037
1439069.744,661253.4898,K20066,2023,Full,04/20/2023,04/21/2023,Out,Person,5,2,66,Niskonlith Lake,50.7917,-119.7597,5.7,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K20066
1292813.282,659695.6911,K70060,2023,Full,04/18/2023,04/26/2023,Out,Person,5,7,60,South East Skwish Creek,50.8742,-121.8337,28.1,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K70060
1069337.791,1003623.595,G40090,2023,Full,04/26/2023,04/26/2023,Out,Person,4,4,90,Francois Lake Road,54.0313,-124.9389,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G40090
1163505.967,501155.9109,V50176,2023,Full,05/03/2023,05/04/2023,Out,Person,2,5,176,East of Heron rd,49.5033,-123.7436,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V50176
1595438.318,545818.6714,N50341,2023,Full,05/16/2023,05/16/2023,Out,Person,6,5,341,Koch Creek,49.6158,-117.7456,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N50341
943406.4142,1065308.726,R30467,2023,Full,05/21/2023,05/21/2023,Out,Person,3,3,467,0.4km E of Coffin Lake,54.5855,-126.8778,1.5,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R30467
1225143.159,1015508.191,G10224,2023,Full,05/05/2023,05/09/2023,Out,Person,4,1,224,"East Of Salmon Valley, West of Fraser River",54.0933,-122.5482,1.15,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G10224
923702.3236,1089545.863,R30209,2023,Modified,05/04/2023,05/09/2023,Out,Person,3,3,209,Off Banff Ave,54.8,-127.1897,1.3,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R30209
1486520.572,599182.1508,K40529,2023,Full,05/27/2023,05/29/2023,Out,Person,5,4,529,4.5 km King-Edward FSR,50.1971,-119.1741,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K40529
1053140.749,475404.2176,V70525,2023,Full,05/28/2023,05/29/2023,Out,Person,2,7,525,4.7 KM W of Sproat Lake,49.2925,-125.2701,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V70525
1060808.225,516494.0589,V80498,2023,Full,05/25/2023,05/25/2023,Out,Person,2,8,498,E of Wood Mountian Ski Park,49.6614,-125.1581,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V80498
1192956.894,1544724.259,G90259,2023,Full,04/04/2023,06/01/2023,Out,Person,4,9,259,McConachie Creek,58.8459,-122.6582,1.25,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G90259
1293951.421,629715.8501,K70407,2023,Full,05/19/2023,05/23/2023,Out,Person,5,7,407,Riley Creek,50.6048,-121.8425,0.4,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K70407
1208622.208,535830.4367,V30337,2023,Full,05/16/2023,05/17/2023,Out,Unknown,2,3,337,Cat Lake,49.8002,-123.1021,0.1,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V30337
1577228.466,595416.0188,N50136,2023,Full,04/29/2023,05/03/2023,Out,Person,6,5,136,Fairhurst Creek,50.0777,-117.9176,0.1,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N50136
1166722.94,960788.7181,G11454,2023,Full,07/09/2023,,Under Control,Lightning,4,1,1454,3km N of Naltesby Lake,53.6255,-123.4729,14,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G11454
885930.1094,1131075.271,R41397,2023,Full,07/09/2023,07/19/2023,Out,Lightning,3,4,1397,1km N of Skeena River,55.1648,-127.7948,0.1,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R41397
1507820.775,730216.2308,K41841,2023,,07/17/2023,07/20/2023,Out,Lightning,5,4,1841,North Fork FSR,51.3491,-118.688,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K41841
1368071.413,571437.7359,K60042,2023,Full,04/15/2023,04/27/2023,Out,Person,5,6,42,Kwinshatin Creek,50.0385,-120.8574,17,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K60042
1289486.117,649336.3512,K71778,2023,,07/16/2023,,Out of Control,Lightning,5,7,1778,Blackhills,50.7831,-121.8895,200,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K71778
954615.3733,978363.1168,R21673,2023,,07/13/2023,,Out of Control,Lightning,3,2,1673,4.3km E of Little Andrews Bay,53.8076,-126.6908,1400,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R21673
1651369.651,622217.8732,N71835,2023,Modified,07/17/2023,,Out of Control,Lightning,6,7,1835,Hamill Creek,50.2359,-116.8421,215,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N71835
1097369.151,970969.7438,G41287,2023,Full,07/08/2023,,Under Control,Lightning,4,4,1287,Crystal Lake,53.7343,-124.5205,0.1,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G41287
1191868.924,912811.3766,C11796,2023,,07/17/2023,07/18/2023,Out,Person,7,1,1796,1.4km SW of Pantage Lake,53.1872,-123.1217,0.1,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C11796
